connectivity_metric,label_a,label_b,subject_a,subject_b,session_a,session_b,state_a,state_b,pair_class,pair_label,same_subject,comparison_metric,comparison_kind,higher_is_more_similar,raw_score,oriented_score
mutual_information_ksg,sub-pd002_ses-2,sub-pd023_ses-2,sub-pd002,sub-pd023,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02244489445747292,-0.02244489445747292
mutual_information_ksg,sub-pd002_ses-2,sub-pd024_ses-1,sub-pd002,sub-pd024,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.022389816712079996,-0.022389816712079996
mutual_information_ksg,sub-pd002_ses-2,sub-pd024_ses-2,sub-pd002,sub-pd024,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.027491617260194653,-0.027491617260194653
mutual_information_ksg,sub-pd002_ses-2,sub-pd028_ses-1,sub-pd002,sub-pd028,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02204342829123163,-0.02204342829123163
mutual_information_ksg,sub-pd002_ses-2,sub-pd028_ses-2,sub-pd002,sub-pd028,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021032684901556464,-0.021032684901556464
mutual_information_ksg,sub-pd003_ses-1,sub-pd003_ses-2,sub-pd003,sub-pd003,1,2,off,on,between_condition,off-on,True,laplacian_spectral_distance_signed,graph_distance,False,0.01869706851599448,-0.01869706851599448
mutual_information_ksg,sub-pd003_ses-1,sub-pd004_ses-1,sub-pd003,sub-pd004,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.032068219376236516,-0.032068219376236516
mutual_information_ksg,sub-pd003_ses-1,sub-pd004_ses-2,sub-pd003,sub-pd004,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.022079657970770192,-0.022079657970770192
mutual_information_ksg,sub-pd003_ses-1,sub-pd007_ses-1,sub-pd003,sub-pd007,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.024028397812731805,-0.024028397812731805
mutual_information_ksg,sub-pd003_ses-1,sub-pd007_ses-2,sub-pd003,sub-pd007,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.029700468046746052,-0.029700468046746052
mutual_information_ksg,sub-pd003_ses-1,sub-pd009_ses-1,sub-pd003,sub-pd009,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.03032398767541722,-0.03032398767541722
mutual_information_ksg,sub-pd003_ses-1,sub-pd009_ses-2,sub-pd003,sub-pd009,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02742236706089939,-0.02742236706089939
mutual_information_ksg,sub-pd003_ses-1,sub-pd010_ses-1,sub-pd003,sub-pd010,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.024301911815347958,-0.024301911815347958
mutual_information_ksg,sub-pd003_ses-1,sub-pd010_ses-2,sub-pd003,sub-pd010,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.027434540297021484,-0.027434540297021484
mutual_information_ksg,sub-pd003_ses-1,sub-pd011_ses-1,sub-pd003,sub-pd011,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.035656041509434376,-0.035656041509434376
mutual_information_ksg,sub-pd003_ses-1,sub-pd011_ses-2,sub-pd003,sub-pd011,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02341309829510759,-0.02341309829510759
mutual_information_ksg,sub-pd003_ses-1,sub-pd012_ses-1,sub-pd003,sub-pd012,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.024167591633698825,-0.024167591633698825
mutual_information_ksg,sub-pd003_ses-1,sub-pd012_ses-2,sub-pd003,sub-pd012,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.0173125392536787,-0.0173125392536787
mutual_information_ksg,sub-pd003_ses-1,sub-pd013_ses-1,sub-pd003,sub-pd013,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.03369496439727774,-0.03369496439727774
mutual_information_ksg,sub-pd003_ses-1,sub-pd013_ses-2,sub-pd003,sub-pd013,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01945795022851226,-0.01945795022851226
mutual_information_ksg,sub-pd003_ses-1,sub-pd014_ses-1,sub-pd003,sub-pd014,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02190446490762577,-0.02190446490762577
mutual_information_ksg,sub-pd003_ses-1,sub-pd014_ses-2,sub-pd003,sub-pd014,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01700091365818893,-0.01700091365818893
mutual_information_ksg,sub-pd003_ses-1,sub-pd015_ses-1,sub-pd003,sub-pd015,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.026267614393138412,-0.026267614393138412
mutual_information_ksg,sub-pd003_ses-1,sub-pd015_ses-2,sub-pd003,sub-pd015,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02938245507226158,-0.02938245507226158
mutual_information_ksg,sub-pd003_ses-1,sub-pd017_ses-2,sub-pd003,sub-pd017,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03238285929086611,-0.03238285929086611
mutual_information_ksg,sub-pd003_ses-1,sub-pd018_ses-1,sub-pd003,sub-pd018,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.028329400647425014,-0.028329400647425014
mutual_information_ksg,sub-pd003_ses-1,sub-pd018_ses-2,sub-pd003,sub-pd018,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.038515889254552294,-0.038515889254552294
mutual_information_ksg,sub-pd003_ses-1,sub-pd020_ses-1,sub-pd003,sub-pd020,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.017292449699338536,-0.017292449699338536
mutual_information_ksg,sub-pd003_ses-1,sub-pd020_ses-2,sub-pd003,sub-pd020,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02848151647372543,-0.02848151647372543
mutual_information_ksg,sub-pd003_ses-1,sub-pd023_ses-1,sub-pd003,sub-pd023,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02966102468082033,-0.02966102468082033
mutual_information_ksg,sub-pd003_ses-1,sub-pd023_ses-2,sub-pd003,sub-pd023,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.023588670312809246,-0.023588670312809246
mutual_information_ksg,sub-pd003_ses-1,sub-pd024_ses-1,sub-pd003,sub-pd024,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.021906044867774015,-0.021906044867774015
mutual_information_ksg,sub-pd003_ses-1,sub-pd024_ses-2,sub-pd003,sub-pd024,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02677996635457264,-0.02677996635457264
mutual_information_ksg,sub-pd003_ses-1,sub-pd028_ses-1,sub-pd003,sub-pd028,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.026016688860017578,-0.026016688860017578
mutual_information_ksg,sub-pd003_ses-1,sub-pd028_ses-2,sub-pd003,sub-pd028,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021965386685947465,-0.021965386685947465
mutual_information_ksg,sub-pd003_ses-2,sub-pd004_ses-1,sub-pd003,sub-pd004,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.029137057848554172,-0.029137057848554172
mutual_information_ksg,sub-pd003_ses-2,sub-pd004_ses-2,sub-pd003,sub-pd004,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.018826622463487593,-0.018826622463487593
mutual_information_ksg,sub-pd003_ses-2,sub-pd007_ses-1,sub-pd003,sub-pd007,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02086753349261265,-0.02086753349261265
mutual_information_ksg,sub-pd003_ses-2,sub-pd007_ses-2,sub-pd003,sub-pd007,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.029249099654631516,-0.029249099654631516
mutual_information_ksg,sub-pd003_ses-2,sub-pd009_ses-1,sub-pd003,sub-pd009,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02753815382715141,-0.02753815382715141
mutual_information_ksg,sub-pd003_ses-2,sub-pd009_ses-2,sub-pd003,sub-pd009,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021907578926247576,-0.021907578926247576
mutual_information_ksg,sub-pd003_ses-2,sub-pd010_ses-1,sub-pd003,sub-pd010,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.026722355070471663,-0.026722355070471663
mutual_information_ksg,sub-pd003_ses-2,sub-pd010_ses-2,sub-pd003,sub-pd010,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.023790284501818342,-0.023790284501818342
mutual_information_ksg,sub-pd003_ses-2,sub-pd011_ses-1,sub-pd003,sub-pd011,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03158941184431872,-0.03158941184431872
mutual_information_ksg,sub-pd003_ses-2,sub-pd011_ses-2,sub-pd003,sub-pd011,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021941810335639248,-0.021941810335639248
mutual_information_ksg,sub-pd003_ses-2,sub-pd012_ses-1,sub-pd003,sub-pd012,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.024718996493270612,-0.024718996493270612
mutual_information_ksg,sub-pd003_ses-2,sub-pd012_ses-2,sub-pd003,sub-pd012,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.012114062093391692,-0.012114062093391692
mutual_information_ksg,sub-pd003_ses-2,sub-pd013_ses-1,sub-pd003,sub-pd013,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.031993165673010894,-0.031993165673010894
mutual_information_ksg,sub-pd003_ses-2,sub-pd013_ses-2,sub-pd003,sub-pd013,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.019031787809389165,-0.019031787809389165
mutual_information_ksg,sub-pd003_ses-2,sub-pd014_ses-1,sub-pd003,sub-pd014,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01403940198289863,-0.01403940198289863
mutual_information_ksg,sub-pd003_ses-2,sub-pd014_ses-2,sub-pd003,sub-pd014,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01662653661720944,-0.01662653661720944
mutual_information_ksg,sub-pd003_ses-2,sub-pd015_ses-1,sub-pd003,sub-pd015,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02435641203280814,-0.02435641203280814
mutual_information_ksg,sub-pd003_ses-2,sub-pd015_ses-2,sub-pd003,sub-pd015,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.029125041987629052,-0.029125041987629052
mutual_information_ksg,sub-pd003_ses-2,sub-pd017_ses-2,sub-pd003,sub-pd017,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03304699455707694,-0.03304699455707694
mutual_information_ksg,sub-pd003_ses-2,sub-pd018_ses-1,sub-pd003,sub-pd018,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02804445390967071,-0.02804445390967071
mutual_information_ksg,sub-pd003_ses-2,sub-pd018_ses-2,sub-pd003,sub-pd018,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.037623599891519824,-0.037623599891519824
mutual_information_ksg,sub-pd003_ses-2,sub-pd020_ses-1,sub-pd003,sub-pd020,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01949714320711005,-0.01949714320711005
mutual_information_ksg,sub-pd003_ses-2,sub-pd020_ses-2,sub-pd003,sub-pd020,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.028097476447505567,-0.028097476447505567
mutual_information_ksg,sub-pd003_ses-2,sub-pd023_ses-1,sub-pd003,sub-pd023,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02937928542118073,-0.02937928542118073
mutual_information_ksg,sub-pd003_ses-2,sub-pd023_ses-2,sub-pd003,sub-pd023,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.020531521827213035,-0.020531521827213035
mutual_information_ksg,sub-pd003_ses-2,sub-pd024_ses-1,sub-pd003,sub-pd024,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.024297424631603778,-0.024297424631603778
mutual_information_ksg,sub-pd003_ses-2,sub-pd024_ses-2,sub-pd003,sub-pd024,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.031659789516079305,-0.031659789516079305
mutual_information_ksg,sub-pd003_ses-2,sub-pd028_ses-1,sub-pd003,sub-pd028,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021302846275595557,-0.021302846275595557
mutual_information_ksg,sub-pd003_ses-2,sub-pd028_ses-2,sub-pd003,sub-pd028,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.019146530728176275,-0.019146530728176275
mutual_information_ksg,sub-pd004_ses-1,sub-pd004_ses-2,sub-pd004,sub-pd004,1,2,off,on,between_condition,off-on,True,laplacian_spectral_distance_signed,graph_distance,False,0.03654774556122997,-0.03654774556122997
mutual_information_ksg,sub-pd004_ses-1,sub-pd007_ses-1,sub-pd004,sub-pd007,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02152662733396887,-0.02152662733396887
mutual_information_ksg,sub-pd004_ses-1,sub-pd007_ses-2,sub-pd004,sub-pd007,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.031956343540341235,-0.031956343540341235
mutual_information_ksg,sub-pd004_ses-1,sub-pd009_ses-1,sub-pd004,sub-pd009,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.017136414706690827,-0.017136414706690827
mutual_information_ksg,sub-pd004_ses-1,sub-pd009_ses-2,sub-pd004,sub-pd009,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021713192913935194,-0.021713192913935194
mutual_information_ksg,sub-pd004_ses-1,sub-pd010_ses-1,sub-pd004,sub-pd010,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.0293080587079487,-0.0293080587079487
mutual_information_ksg,sub-pd004_ses-1,sub-pd010_ses-2,sub-pd004,sub-pd010,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.024500416218223513,-0.024500416218223513
mutual_information_ksg,sub-pd004_ses-1,sub-pd011_ses-1,sub-pd004,sub-pd011,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.01488471703053439,-0.01488471703053439
mutual_information_ksg,sub-pd004_ses-1,sub-pd011_ses-2,sub-pd004,sub-pd011,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02332191184130309,-0.02332191184130309
mutual_information_ksg,sub-pd004_ses-1,sub-pd012_ses-1,sub-pd004,sub-pd012,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.04049676287199471,-0.04049676287199471
mutual_information_ksg,sub-pd004_ses-1,sub-pd012_ses-2,sub-pd004,sub-pd012,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.030503760723562267,-0.030503760723562267
mutual_information_ksg,sub-pd004_ses-1,sub-pd013_ses-1,sub-pd004,sub-pd013,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02257679021784249,-0.02257679021784249
mutual_information_ksg,sub-pd004_ses-1,sub-pd013_ses-2,sub-pd004,sub-pd013,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.028905034874891915,-0.028905034874891915
mutual_information_ksg,sub-pd004_ses-1,sub-pd014_ses-1,sub-pd004,sub-pd014,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.027938232039818073,-0.027938232039818073
mutual_information_ksg,sub-pd004_ses-1,sub-pd014_ses-2,sub-pd004,sub-pd014,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.027901111988552912,-0.027901111988552912
mutual_information_ksg,sub-pd004_ses-1,sub-pd015_ses-1,sub-pd004,sub-pd015,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.03431358029518651,-0.03431358029518651
mutual_information_ksg,sub-pd004_ses-1,sub-pd015_ses-2,sub-pd004,sub-pd015,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03930321846367907,-0.03930321846367907
mutual_information_ksg,sub-pd004_ses-1,sub-pd017_ses-2,sub-pd004,sub-pd017,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.024023406055591962,-0.024023406055591962
mutual_information_ksg,sub-pd004_ses-1,sub-pd018_ses-1,sub-pd004,sub-pd018,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.014247191534465891,-0.014247191534465891
mutual_information_ksg,sub-pd004_ses-1,sub-pd018_ses-2,sub-pd004,sub-pd018,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.018430275056132324,-0.018430275056132324
mutual_information_ksg,sub-pd004_ses-1,sub-pd020_ses-1,sub-pd004,sub-pd020,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.0200117356157475,-0.0200117356157475
mutual_information_ksg,sub-pd004_ses-1,sub-pd020_ses-2,sub-pd004,sub-pd020,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02272965709019303,-0.02272965709019303
mutual_information_ksg,sub-pd004_ses-1,sub-pd023_ses-1,sub-pd004,sub-pd023,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.019468164000018495,-0.019468164000018495
mutual_information_ksg,sub-pd004_ses-1,sub-pd023_ses-2,sub-pd004,sub-pd023,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.019470858696610065,-0.019470858696610065
mutual_information_ksg,sub-pd004_ses-1,sub-pd024_ses-1,sub-pd004,sub-pd024,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.023356926111375888,-0.023356926111375888
mutual_information_ksg,sub-pd004_ses-1,sub-pd024_ses-2,sub-pd004,sub-pd024,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.021507001281509702,-0.021507001281509702
mutual_information_ksg,sub-pd004_ses-1,sub-pd028_ses-1,sub-pd004,sub-pd028,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02491436130684309,-0.02491436130684309
mutual_information_ksg,sub-pd004_ses-1,sub-pd028_ses-2,sub-pd004,sub-pd028,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.0218793194993572,-0.0218793194993572
mutual_information_ksg,sub-pd004_ses-2,sub-pd007_ses-1,sub-pd004,sub-pd007,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02531120750954829,-0.02531120750954829
mutual_information_ksg,sub-pd004_ses-2,sub-pd007_ses-2,sub-pd004,sub-pd007,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.0328507400692332,-0.0328507400692332
mutual_information_ksg,sub-pd004_ses-2,sub-pd009_ses-1,sub-pd004,sub-pd009,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03237726843946473,-0.03237726843946473
mutual_information_ksg,sub-pd004_ses-2,sub-pd009_ses-2,sub-pd004,sub-pd009,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.025877124239549455,-0.025877124239549455
mutual_information_ksg,sub-pd004_ses-2,sub-pd010_ses-1,sub-pd004,sub-pd010,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02695317628258764,-0.02695317628258764
mutual_information_ksg,sub-pd004_ses-2,sub-pd010_ses-2,sub-pd004,sub-pd010,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.024678087588434993,-0.024678087588434993
mutual_information_ksg,sub-pd004_ses-2,sub-pd011_ses-1,sub-pd004,sub-pd011,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.037221214902721254,-0.037221214902721254
mutual_information_ksg,sub-pd004_ses-2,sub-pd011_ses-2,sub-pd004,sub-pd011,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.026891611642580082,-0.026891611642580082
mutual_information_ksg,sub-pd004_ses-2,sub-pd012_ses-1,sub-pd004,sub-pd012,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.025225024855219838,-0.025225024855219838
mutual_information_ksg,sub-pd004_ses-2,sub-pd012_ses-2,sub-pd004,sub-pd012,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.020724657609713974,-0.020724657609713974
mutual_information_ksg,sub-pd004_ses-2,sub-pd013_ses-1,sub-pd004,sub-pd013,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.035432158474556164,-0.035432158474556164
mutual_information_ksg,sub-pd004_ses-2,sub-pd013_ses-2,sub-pd004,sub-pd013,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02251094439462016,-0.02251094439462016
mutual_information_ksg,sub-pd004_ses-2,sub-pd014_ses-1,sub-pd004,sub-pd014,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.023671181027971427,-0.023671181027971427
mutual_information_ksg,sub-pd004_ses-2,sub-pd014_ses-2,sub-pd004,sub-pd014,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02178238988393555,-0.02178238988393555
mutual_information_ksg,sub-pd004_ses-2,sub-pd015_ses-1,sub-pd004,sub-pd015,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02187641671372615,-0.02187641671372615
mutual_information_ksg,sub-pd004_ses-2,sub-pd015_ses-2,sub-pd004,sub-pd015,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.037349778745072046,-0.037349778745072046
mutual_information_ksg,sub-pd004_ses-2,sub-pd017_ses-2,sub-pd004,sub-pd017,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03676780960739817,-0.03676780960739817
mutual_information_ksg,sub-pd004_ses-2,sub-pd018_ses-1,sub-pd004,sub-pd018,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03314267369659055,-0.03314267369659055
mutual_information_ksg,sub-pd004_ses-2,sub-pd018_ses-2,sub-pd004,sub-pd018,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.04396442599787573,-0.04396442599787573
mutual_information_ksg,sub-pd004_ses-2,sub-pd020_ses-1,sub-pd004,sub-pd020,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.02695083991343045,-0.02695083991343045
mutual_information_ksg,sub-pd004_ses-2,sub-pd020_ses-2,sub-pd004,sub-pd020,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03740407394601597,-0.03740407394601597
mutual_information_ksg,sub-pd004_ses-2,sub-pd023_ses-1,sub-pd004,sub-pd023,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.03556866441036985,-0.03556866441036985
mutual_information_ksg,sub-pd004_ses-2,sub-pd023_ses-2,sub-pd004,sub-pd023,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.025146826706163174,-0.025146826706163174
mutual_information_ksg,sub-pd004_ses-2,sub-pd024_ses-1,sub-pd004,sub-pd024,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.026425707517697062,-0.026425707517697062
mutual_information_ksg,sub-pd004_ses-2,sub-pd024_ses-2,sub-pd004,sub-pd024,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.036679844000576486,-0.036679844000576486
mutual_information_ksg,sub-pd004_ses-2,sub-pd028_ses-1,sub-pd004,sub-pd028,2,1,on,off,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.025155210242011457,-0.025155210242011457
mutual_information_ksg,sub-pd004_ses-2,sub-pd028_ses-2,sub-pd004,sub-pd028,2,2,on,on,within_condition,on-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.020374695760990966,-0.020374695760990966
mutual_information_ksg,sub-pd007_ses-1,sub-pd007_ses-2,sub-pd007,sub-pd007,1,2,off,on,between_condition,off-on,True,laplacian_spectral_distance_signed,graph_distance,False,0.023952114910331137,-0.023952114910331137
mutual_information_ksg,sub-pd007_ses-1,sub-pd009_ses-1,sub-pd007,sub-pd009,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.016683623945689563,-0.016683623945689563
mutual_information_ksg,sub-pd007_ses-1,sub-pd009_ses-2,sub-pd007,sub-pd009,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01683193654059726,-0.01683193654059726
mutual_information_ksg,sub-pd007_ses-1,sub-pd010_ses-1,sub-pd007,sub-pd010,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.024097284561552666,-0.024097284561552666
mutual_information_ksg,sub-pd007_ses-1,sub-pd010_ses-2,sub-pd007,sub-pd010,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.01795828412514049,-0.01795828412514049
mutual_information_ksg,sub-pd007_ses-1,sub-pd011_ses-1,sub-pd007,sub-pd011,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.021558887570573268,-0.021558887570573268
mutual_information_ksg,sub-pd007_ses-1,sub-pd011_ses-2,sub-pd007,sub-pd011,1,2,off,on,between_condition,off-on,False,laplacian_spectral_distance_signed,graph_distance,False,0.013665759007095738,-0.013665759007095738
mutual_information_ksg,sub-pd007_ses-1,sub-pd012_ses-1,sub-pd007,sub-pd012,1,1,off,off,within_condition,off-off,False,laplacian_spectral_distance_signed,graph_distance,False,0.02885866358356899,-0.02885866358356899
